"Plot Title: P27"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9780034)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","Good Battery","End Of File"
05/15/2017 08:43:52 AM,4.115,,,,,,
05/15/2017 09:43:52 AM,4.272,,,,,,
05/15/2017 10:43:52 AM,13.618,,,,,,
05/15/2017 11:43:52 AM,20.007,,,,,,
05/15/2017 12:43:52 PM,25.404,,,,,,
05/15/2017 01:43:52 PM,28.916,,,,,,
05/15/2017 02:43:52 PM,29.240,,,,,,
05/15/2017 03:43:52 PM,32.717,,,,,,
05/15/2017 04:43:52 PM,34.255,,,,,,
05/15/2017 05:43:52 PM,31.026,,,,,,
05/15/2017 06:43:52 PM,28.766,,,,,,
05/15/2017 07:43:52 PM,22.106,,,,,,
05/15/2017 08:43:52 PM,16.915,,,,,,
05/15/2017 09:43:52 PM,13.161,,,,,,
05/15/2017 10:43:52 PM,11.516,,,,,,
05/15/2017 11:43:52 PM,10.834,,,,,,
05/16/2017 12:43:52 AM,9.977,,,,,,
05/16/2017 01:43:52 AM,9.089,,,,,,
05/16/2017 02:43:52 AM,8.792,,,,,,
05/16/2017 03:43:52 AM,8.245,,,,,,
05/16/2017 04:43:52 AM,7.695,,,,,,
05/16/2017 05:43:52 AM,7.594,,,,,,
05/16/2017 06:43:52 AM,7.419,,,,,,
05/16/2017 07:43:52 AM,7.293,,,,,,
05/16/2017 08:43:52 AM,8.319,,,,,,
05/16/2017 09:43:52 AM,8.817,,,,,,
05/16/2017 10:43:52 AM,17.058,,,,,,
05/16/2017 11:43:52 AM,23.857,,,,,,
05/16/2017 12:43:52 PM,24.895,,,,,,
05/16/2017 01:43:52 PM,29.966,,,,,,
05/16/2017 02:43:52 PM,27.087,,,,,,
05/16/2017 03:43:52 PM,28.916,,,,,,
05/16/2017 04:43:52 PM,29.389,,,,,,
05/16/2017 05:43:52 PM,28.692,,,,,,
05/16/2017 06:43:52 PM,25.113,,,,,,
05/16/2017 07:43:52 PM,21.437,,,,,,
05/16/2017 08:43:52 PM,17.177,,,,,,
05/16/2017 09:43:52 PM,13.112,,,,,,
05/16/2017 10:43:52 PM,11.589,,,,,,
05/16/2017 11:43:52 PM,10.712,,,,,,
05/17/2017 12:43:52 AM,9.903,,,,,,
05/17/2017 01:43:52 AM,9.336,,,,,,
