"Plot Title: P21"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761956)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
05/11/2017 08:29:01 AM,5.514,,,,,
05/11/2017 09:29:01 AM,5.385,,,,,
05/11/2017 10:29:01 AM,5.334,,,,,
05/11/2017 11:29:01 AM,5.668,,,,,
05/11/2017 12:29:01 PM,6.179,,,,,
05/11/2017 01:29:01 PM,6.611,,,,,
05/11/2017 02:29:01 PM,6.230,,,,,
05/11/2017 03:29:01 PM,5.796,,,,,
05/11/2017 04:29:01 PM,7.217,,,,,
05/11/2017 05:29:01 PM,6.458,,,,,
05/11/2017 06:29:01 PM,6.763,,,,,
05/11/2017 07:29:01 PM,6.408,,,,,
05/11/2017 08:29:01 PM,5.949,,,,,
05/11/2017 09:29:01 PM,4.714,,,,,
05/11/2017 10:29:01 PM,4.610,,,,,
05/11/2017 11:29:01 PM,4.480,,,,,
05/12/2017 12:29:01 AM,4.298,,,,,
05/12/2017 01:29:01 AM,4.506,,,,,
05/12/2017 02:29:01 AM,4.428,,,,,
05/12/2017 03:29:01 AM,4.558,,,,,
05/12/2017 04:29:01 AM,4.037,,,,,
05/12/2017 05:29:01 AM,3.617,,,,,
05/12/2017 06:29:01 AM,3.880,,,,,
05/12/2017 07:29:01 AM,4.037,,,,,
05/12/2017 08:29:01 AM,4.298,,,,,
05/12/2017 09:29:01 AM,4.714,,,,,
05/12/2017 10:29:01 AM,5.719,,,,,
05/12/2017 11:29:01 AM,6.484,,,,,
05/12/2017 12:29:01 PM,7.041,,,,,
05/12/2017 01:29:01 PM,7.444,,,,,
05/12/2017 02:29:01 PM,7.192,,,,,
05/12/2017 03:29:01 PM,7.142,,,,,
05/12/2017 04:29:01 PM,6.712,,,,,
05/12/2017 05:29:01 PM,7.770,,,,,
05/12/2017 06:29:01 PM,6.763,,,,,
05/12/2017 07:29:01 PM,6.102,,,,,
05/12/2017 08:29:01 PM,6.230,,,,,
05/12/2017 09:29:01 PM,6.000,,,,,
05/12/2017 10:29:01 PM,5.898,,,,,
05/12/2017 11:29:01 PM,5.360,,,,,
05/13/2017 12:29:01 AM,5.024,,,,,
05/13/2017 01:29:01 AM,4.766,,,,,
05/13/2017 02:29:01 AM,4.454,,,,,
05/13/2017 03:29:01 AM,4.662,,,,,
05/13/2017 04:29:01 AM,3.880,,,,,
