"Plot Title: P66"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9695077)","Coupler Detached","Bad Battery","Coupler Attached","Host Connected","End Of File"
11/11/2018 01:55:01 PM,1.208,,,,,
11/11/2018 02:55:01 PM,1.235,,,,,
11/11/2018 03:55:01 PM,1.262,,,,,
11/11/2018 04:55:01 PM,1.262,,,,,
11/11/2018 05:55:01 PM,1.208,,,,,
11/11/2018 06:55:01 PM,1.180,,,,,
11/11/2018 07:55:01 PM,1.153,,,,,
11/11/2018 08:55:01 PM,1.153,,,,,
11/11/2018 09:55:01 PM,1.153,,,,,
11/11/2018 10:55:01 PM,1.153,,,,,
11/11/2018 11:55:01 PM,1.153,,,,,
11/12/2018 12:55:01 AM,1.153,,,,,
11/12/2018 01:55:01 AM,1.153,,,,,
11/12/2018 02:55:01 AM,1.153,,,,,
11/12/2018 03:55:01 AM,1.126,,,,,
11/12/2018 04:55:01 AM,1.126,,,,,
11/12/2018 05:55:01 AM,1.126,,,,,
11/12/2018 06:55:01 AM,1.099,,,,,
11/12/2018 07:55:01 AM,1.071,,,,,
11/12/2018 08:55:01 AM,1.071,,,,,
11/12/2018 09:55:01 AM,1.071,,,,,
11/12/2018 10:55:01 AM,1.071,,,,,
11/12/2018 11:55:01 AM,1.071,,,,,
11/12/2018 12:55:01 PM,1.071,,,,,
11/12/2018 01:55:01 PM,1.071,,,,,
11/12/2018 02:55:01 PM,1.071,,,,,
11/12/2018 03:55:01 PM,1.071,,,,,
11/12/2018 04:55:01 PM,1.044,,,,,
11/12/2018 05:55:01 PM,1.044,,,,,
11/12/2018 06:55:01 PM,1.071,,,,,
11/12/2018 07:55:01 PM,1.099,,,,,
11/12/2018 08:55:01 PM,1.153,,,,,
11/12/2018 09:55:01 PM,1.180,,,,,
11/12/2018 10:55:01 PM,1.208,,,,,
11/12/2018 11:55:01 PM,1.208,,,,,
11/13/2018 12:55:01 AM,1.208,,,,,
11/13/2018 01:55:01 AM,1.235,,,,,
11/13/2018 02:55:01 AM,1.235,,,,,
11/13/2018 03:55:01 AM,1.208,,,,,
11/13/2018 04:55:01 AM,1.208,,,,,
11/13/2018 05:55:01 AM,1.208,,,,,
11/13/2018 06:55:01 AM,1.208,,,,,
11/13/2018 07:55:01 AM,1.180,,,,,
11/13/2018 08:55:01 AM,1.180,,,,,
11/13/2018 09:55:01 AM,1.180,,,,,
11/13/2018 10:55:01 AM,1.180,,,,,
11/13/2018 11:55:01 AM,1.235,,,,,
11/13/2018 12:55:01 PM,1.262,,,,,
11/13/2018 01:55:01 PM,1.317,,,,,
11/13/2018 02:55:01 PM,1.344,,,,,
11/13/2018 03:55:01 PM,1.398,,,,,
11/13/2018 04:55:01 PM,1.317,,,,,
11/13/2018 05:55:01 PM,1.235,,,,,
11/13/2018 06:55:01 PM,1.262,,,,,
11/13/2018 07:55:01 PM,1.289,,,,,
11/13/2018 08:55:01 PM,1.344,,,,,
11/13/2018 09:55:01 PM,1.371,,,,,
11/13/2018 10:55:01 PM,1.398,,,,,
11/13/2018 11:55:01 PM,1.398,,,,,
11/14/2018 12:55:01 AM,1.398,,,,,
11/14/2018 01:55:01 AM,1.398,,,,,
11/14/2018 02:55:01 AM,1.371,,,,,
11/14/2018 03:55:01 AM,1.371,,,,,
11/14/2018 04:55:01 AM,1.371,,,,,
11/14/2018 05:55:01 AM,1.344,,,,,
11/14/2018 06:55:01 AM,1.317,,,,,
11/14/2018 07:55:01 AM,1.344,,,,,
11/14/2018 08:55:01 AM,1.371,,,,,
11/14/2018 09:55:01 AM,1.453,,,,,
11/14/2018 10:55:01 AM,1.534,,,,,
11/14/2018 11:55:01 AM,1.724,,,,,
11/14/2018 12:55:01 PM,1.886,,,,,
11/14/2018 01:55:01 PM,2.289,,,,,
11/14/2018 02:55:01 PM,2.664,,,,,
11/14/2018 03:55:01 PM,2.956,,,,,
11/14/2018 04:55:01 PM,3.274,,,,,
11/14/2018 05:55:01 PM,3.142,,,,,
11/14/2018 06:55:01 PM,2.983,,,,,
11/14/2018 07:55:01 PM,2.744,,,,,
11/14/2018 08:55:01 PM,2.610,,,,,
11/14/2018 09:55:01 PM,2.477,,,,,
11/14/2018 10:55:01 PM,2.396,,,,,
11/14/2018 11:55:01 PM,2.289,,,,,
11/15/2018 12:55:01 AM,2.262,,,,,
11/15/2018 01:55:01 AM,2.101,,,,,
11/15/2018 02:55:01 AM,2.155,,,,,
11/15/2018 03:55:01 AM,2.236,,,,,
11/15/2018 04:55:01 AM,1.940,,,,,
11/15/2018 05:55:01 AM,1.940,,,,,
11/15/2018 06:55:01 AM,1.994,,,,,
11/15/2018 07:55:01 AM,1.751,,,,,
11/15/2018 08:55:01 AM,1.371,,,,,
11/15/2018 09:55:01 AM,1.317,,,,,
11/15/2018 10:55:01 AM,1.480,,,,,
11/15/2018 11:55:01 AM,1.697,,,,,
11/15/2018 12:55:01 PM,3.142,,,,,
11/15/2018 01:55:01 PM,5.076,,,,,
11/15/2018 02:55:01 PM,6.281,,,,,
11/15/2018 03:55:01 PM,5.745,,,,,
11/15/2018 04:55:01 PM,5.565,,,,,
11/15/2018 05:55:01 PM,4.818,,,,,
11/15/2018 06:55:01 PM,4.402,,,,,
11/15/2018 07:55:01 PM,3.775,,,,,
11/15/2018 08:55:01 PM,3.089,,,,,
11/15/2018 09:55:01 PM,2.236,,,,,
11/15/2018 10:55:01 PM,2.128,,,,,
11/15/2018 11:55:01 PM,1.453,,,,,
11/16/2018 12:55:01 AM,1.289,,,,,
11/16/2018 01:55:01 AM,1.126,,,,,
11/16/2018 02:55:01 AM,0.962,,,,,
11/16/2018 03:55:01 AM,0.852,,,,,
11/16/2018 04:55:01 AM,0.715,,,,,
11/16/2018 05:55:01 AM,0.660,,,,,
11/16/2018 06:55:01 AM,0.577,,,,,
11/16/2018 07:55:01 AM,0.495,,,,,
11/16/2018 08:55:01 AM,0.356,,,,,
11/16/2018 09:55:01 AM,0.384,,,,,
11/16/2018 10:55:01 AM,0.467,,,,,
11/16/2018 11:55:01 AM,0.550,,,,,
11/16/2018 12:55:01 PM,0.715,,,,,
11/16/2018 01:55:01 PM,1.398,,,,,
11/16/2018 02:55:01 PM,3.433,,,,,
11/16/2018 03:55:01 PM,5.437,,,,,
11/16/2018 04:55:01 PM,5.924,,,,,
11/16/2018 05:55:01 PM,5.179,,,,,
11/16/2018 06:55:01 PM,4.402,,,,,
11/16/2018 07:55:01 PM,3.880,,,,,
11/16/2018 08:55:01 PM,2.956,,,,,
11/16/2018 09:55:01 PM,1.751,,,,,
11/16/2018 10:55:01 PM,1.371,,,,,
11/16/2018 11:55:01 PM,1.235,,,,,
11/17/2018 12:55:01 AM,1.071,,,,,
11/17/2018 01:55:01 AM,0.962,,,,,
11/17/2018 02:55:01 AM,0.797,,,,,
11/17/2018 03:55:01 AM,0.660,,,,,
11/17/2018 04:55:01 AM,0.550,,,,,
11/17/2018 05:55:01 AM,0.412,,,,,
11/17/2018 06:55:01 AM,0.273,,,,,
11/17/2018 07:55:01 AM,0.079,,,,,
11/17/2018 08:55:01 AM,-0.032,,,,,
11/17/2018 09:55:01 AM,-0.032,,,,,
11/17/2018 10:55:01 AM,0.024,,,,,
11/17/2018 11:55:01 AM,0.135,,,,,
11/17/2018 12:55:01 PM,0.163,,,,,
11/17/2018 01:55:01 PM,0.329,,,,,
11/17/2018 02:55:01 PM,0.715,,,,,
11/17/2018 03:55:01 PM,2.343,,,,,
11/17/2018 04:55:01 PM,4.220,,,,,
11/17/2018 05:55:01 PM,4.766,,,,,
11/17/2018 06:55:01 PM,3.591,,,,,
11/17/2018 07:55:01 PM,2.797,,,,,
11/17/2018 08:55:01 PM,2.101,,,,,
11/17/2018 09:55:01 PM,1.371,,,,,
11/17/2018 10:55:01 PM,1.071,,,,,
11/17/2018 11:55:01 PM,0.989,,,,,
11/18/2018 12:55:01 AM,1.071,,,,,
11/18/2018 01:55:01 AM,1.044,,,,,
11/18/2018 02:55:01 AM,0.907,,,,,
11/18/2018 03:55:01 AM,0.797,,,,,
11/18/2018 04:55:01 AM,0.797,,,,,
11/18/2018 05:55:01 AM,0.852,,,,,
11/18/2018 06:55:01 AM,0.825,,,,,
11/18/2018 07:55:01 AM,0.715,,,,,
11/18/2018 08:55:01 AM,0.660,,,,,
11/18/2018 09:55:01 AM,0.825,,,,,
11/18/2018 10:55:01 AM,1.697,,,,,
11/18/2018 11:55:01 AM,3.009,,,,,
11/18/2018 12:55:01 PM,3.301,,,,,
11/18/2018 01:55:01 PM,4.869,,,,,
11/18/2018 02:55:01 PM,5.437,,,,,
11/18/2018 03:55:01 PM,3.958,,,,,
11/18/2018 04:55:01 PM,3.512,,,,,
11/18/2018 05:55:01 PM,1.886,,,,,
11/18/2018 06:55:01 PM,1.480,,,,,
11/18/2018 07:55:01 PM,1.371,,,,,
11/18/2018 08:55:01 PM,1.317,,,,,
11/18/2018 09:55:01 PM,1.262,,,,,
11/18/2018 10:55:01 PM,1.235,,,,,
11/18/2018 11:55:01 PM,1.208,,,,,
11/19/2018 12:55:01 AM,1.180,,,,,
11/19/2018 01:55:01 AM,1.180,,,,,
11/19/2018 02:55:01 AM,1.153,,,,,
11/19/2018 03:55:01 AM,1.153,,,,,
11/19/2018 04:55:01 AM,1.153,,,,,
11/19/2018 05:55:01 AM,1.153,,,,,
11/19/2018 06:55:01 AM,1.153,,,,,
11/19/2018 07:55:01 AM,1.180,,,,,
11/19/2018 08:55:01 AM,1.180,,,,,
11/19/2018 09:55:01 AM,1.180,,,,,
11/19/2018 10:55:01 AM,1.235,,,,,
11/19/2018 11:55:01 AM,1.317,,,,,
11/19/2018 12:55:01 PM,1.480,,,,,
11/19/2018 01:55:01 PM,1.561,,,,,
11/19/2018 02:55:01 PM,1.670,,,,,
11/19/2018 03:55:01 PM,1.913,,,,,
11/19/2018 04:55:01 PM,1.670,,,,,
11/19/2018 05:55:01 PM,1.480,,,,,
11/19/2018 06:55:01 PM,1.344,,,,,
11/19/2018 07:55:01 PM,1.262,,,,,
11/19/2018 08:55:01 PM,1.208,,,,,
11/19/2018 09:55:01 PM,1.208,,,,,
11/19/2018 10:55:01 PM,1.180,,,,,
11/19/2018 11:55:01 PM,1.153,,,,,
11/20/2018 12:55:01 AM,1.153,,,,,
11/20/2018 01:55:01 AM,1.126,,,,,
11/20/2018 02:55:01 AM,1.099,,,,,
11/20/2018 03:55:01 AM,1.099,,,,,
11/20/2018 04:55:01 AM,1.071,,,,,
11/20/2018 05:55:01 AM,1.044,,,,,
11/20/2018 06:55:01 AM,1.044,,,,,
11/20/2018 07:55:01 AM,1.017,,,,,
11/20/2018 08:55:01 AM,0.989,,,,,
11/20/2018 09:55:01 AM,0.962,,,,,
11/20/2018 10:55:01 AM,0.962,,,,,
11/20/2018 11:55:01 AM,0.962,,,,,
11/20/2018 12:55:01 PM,0.989,,,,,
11/20/2018 01:55:01 PM,0.989,,,,,
11/20/2018 02:55:01 PM,0.989,,,,,
11/20/2018 03:55:01 PM,0.962,,,,,
11/20/2018 04:55:01 PM,0.880,,,,,
11/20/2018 05:55:01 PM,0.852,,,,,
11/20/2018 06:55:01 PM,0.852,,,,,
11/20/2018 07:55:01 PM,0.852,,,,,
11/20/2018 08:55:01 PM,0.880,,,,,
11/20/2018 09:55:01 PM,0.880,,,,,
11/20/2018 10:55:01 PM,0.880,,,,,
11/20/2018 11:55:01 PM,0.880,,,,,
11/21/2018 12:55:01 AM,0.880,,,,,
11/21/2018 01:55:01 AM,0.907,,,,,
11/21/2018 02:55:01 AM,0.907,,,,,
11/21/2018 03:55:01 AM,0.907,,,,,
11/21/2018 04:55:01 AM,0.907,,,,,
11/21/2018 05:55:01 AM,0.907,,,,,
11/21/2018 06:55:01 AM,0.880,,,,,
11/21/2018 07:55:01 AM,0.880,,,,,
11/21/2018 08:55:01 AM,0.880,,,,,
11/21/2018 09:55:01 AM,0.880,,,,,
11/21/2018 10:55:01 AM,0.907,,,,,
11/21/2018 11:55:01 AM,0.907,,,,,
11/21/2018 12:55:01 PM,0.880,,,,,
11/21/2018 01:55:01 PM,0.880,,,,,
11/21/2018 02:55:01 PM,0.880,,,,,
11/21/2018 03:55:01 PM,0.852,,,,,
11/21/2018 04:55:01 PM,0.825,,,,,
11/21/2018 05:55:01 PM,0.770,,,,,
11/21/2018 06:55:01 PM,0.715,,,,,
11/21/2018 07:55:01 PM,0.715,,,,,
11/21/2018 08:55:01 PM,0.715,,,,,
11/21/2018 09:55:01 PM,0.715,,,,,
11/21/2018 10:55:01 PM,0.715,,,,,
11/21/2018 11:55:01 PM,0.742,,,,,
11/22/2018 12:55:01 AM,0.770,,,,,
11/22/2018 01:55:01 AM,0.770,,,,,
11/22/2018 02:55:01 AM,0.770,,,,,
11/22/2018 03:55:01 AM,0.770,,,,,
11/22/2018 04:55:01 AM,0.770,,,,,
11/22/2018 05:55:01 AM,0.797,,,,,
11/22/2018 06:55:01 AM,0.797,,,,,
11/22/2018 07:55:01 AM,0.797,,,,,
11/22/2018 08:55:01 AM,0.797,,,,,
11/22/2018 09:55:01 AM,0.825,,,,,
11/22/2018 10:55:01 AM,0.852,,,,,
11/22/2018 11:55:01 AM,0.880,,,,,
11/22/2018 12:55:01 PM,0.907,,,,,
11/22/2018 01:55:01 PM,0.825,,,,,
11/22/2018 02:55:01 PM,0.825,,,,,
11/22/2018 03:55:01 PM,0.825,,,,,
11/22/2018 04:55:01 PM,0.797,,,,,
11/22/2018 05:55:01 PM,0.770,,,,,
11/22/2018 06:55:01 PM,0.742,,,,,
11/22/2018 07:55:01 PM,0.742,,,,,
11/22/2018 08:55:01 PM,0.715,,,,,
11/22/2018 09:55:01 PM,0.715,,,,,
11/22/2018 10:55:01 PM,0.715,,,,,
11/22/2018 11:55:01 PM,0.715,,,,,
11/23/2018 12:55:01 AM,0.715,,,,,
11/23/2018 01:55:01 AM,0.715,,,,,
11/23/2018 02:55:01 AM,0.715,,,,,
11/23/2018 03:55:01 AM,0.687,,,,,
11/23/2018 04:55:01 AM,0.687,,,,,
11/23/2018 05:55:01 AM,0.687,,,,,
11/23/2018 06:55:01 AM,0.632,,,,,
11/23/2018 07:55:01 AM,0.632,,,,,
11/23/2018 08:55:01 AM,0.632,,,,,
11/23/2018 09:55:01 AM,0.632,,,,,
11/23/2018 10:55:01 AM,0.687,,,,,
11/23/2018 11:55:01 AM,0.742,,,,,
11/23/2018 12:55:01 PM,0.825,,,,,
11/23/2018 01:55:01 PM,0.852,,,,,
11/23/2018 02:55:01 PM,0.880,,,,,
11/23/2018 03:55:01 PM,0.907,,,,,
11/23/2018 04:55:01 PM,0.907,,,,,
11/23/2018 05:55:01 PM,0.880,,,,,
11/23/2018 06:55:01 PM,0.852,,,,,
11/23/2018 07:55:01 PM,0.825,,,,,
11/23/2018 08:55:01 PM,0.825,,,,,
11/23/2018 09:55:01 PM,0.797,,,,,
11/23/2018 10:55:01 PM,0.797,,,,,
11/23/2018 11:55:01 PM,0.770,,,,,
11/24/2018 12:55:01 AM,0.770,,,,,
11/24/2018 01:55:01 AM,0.742,,,,,
11/24/2018 02:55:01 AM,0.715,,,,,
11/24/2018 03:55:01 AM,0.632,,,,,
11/24/2018 04:55:01 AM,0.577,,,,,
11/24/2018 05:55:01 AM,0.522,,,,,
11/24/2018 06:55:01 AM,0.467,,,,,
11/24/2018 07:55:01 AM,0.384,,,,,
11/24/2018 08:55:01 AM,0.329,,,,,
11/24/2018 09:55:01 AM,0.301,,,,,
11/24/2018 10:55:01 AM,0.273,,,,,
11/24/2018 11:55:01 AM,0.246,,,,,
11/24/2018 12:55:01 PM,0.218,,,,,
11/24/2018 01:55:01 PM,0.190,,,,,
11/24/2018 02:55:01 PM,0.190,,,,,
11/24/2018 03:55:01 PM,0.246,,,,,
11/24/2018 04:55:01 PM,0.273,,,,,
11/24/2018 05:55:01 PM,0.273,,,,,
11/24/2018 06:55:01 PM,0.218,,,,,
11/24/2018 07:55:01 PM,0.135,,,,,
11/24/2018 08:55:01 PM,0.051,,,,,
11/24/2018 09:55:01 PM,-0.004,,,,,
11/24/2018 10:55:01 PM,-0.032,,,,,
11/24/2018 11:55:01 PM,-0.032,,,,,
11/25/2018 12:55:01 AM,-0.004,,,,,
11/25/2018 01:55:01 AM,0.024,,,,,
11/25/2018 02:55:01 AM,0.024,,,,,
11/25/2018 03:55:01 AM,0.051,,,,,
11/25/2018 04:55:01 AM,0.051,,,,,
11/25/2018 05:55:01 AM,0.079,,,,,
11/25/2018 06:55:01 AM,0.107,,,,,
11/25/2018 07:55:01 AM,0.135,,,,,
11/25/2018 08:55:01 AM,0.163,,,,,
11/25/2018 09:55:01 AM,0.163,,,,,
11/25/2018 10:55:01 AM,0.163,,,,,
11/25/2018 11:55:01 AM,0.190,,,,,
11/25/2018 12:55:01 PM,0.190,,,,,
11/25/2018 01:55:01 PM,0.218,,,,,
11/25/2018 02:55:01 PM,0.246,,,,,
11/25/2018 03:55:01 PM,0.301,,,,,
11/25/2018 04:55:01 PM,0.329,,,,,
11/25/2018 05:55:01 PM,0.356,,,,,
11/25/2018 06:55:01 PM,0.356,,,,,
11/25/2018 07:55:01 PM,0.356,,,,,
11/25/2018 08:55:01 PM,0.384,,,,,
11/25/2018 09:55:01 PM,0.384,,,,,
11/25/2018 10:55:01 PM,0.439,,,,,
11/25/2018 11:55:01 PM,0.495,,,,,
11/26/2018 12:55:01 AM,0.880,,,,,
11/26/2018 01:55:01 AM,1.778,,,,,
11/26/2018 02:55:01 AM,2.450,,,,,
11/26/2018 03:55:01 AM,3.142,,,,,
11/26/2018 04:55:01 AM,2.182,,,,,
11/26/2018 05:55:01 AM,0.742,,,,,
11/26/2018 06:55:01 AM,0.439,,,,,
11/26/2018 07:55:01 AM,0.135,,,,,
11/26/2018 08:55:01 AM,-0.088,,,,,
11/26/2018 09:55:01 AM,-0.479,,,,,
11/26/2018 10:55:01 AM,-0.507,,,,,
11/26/2018 11:55:01 AM,-0.451,,,,,
11/26/2018 12:55:01 PM,-0.339,,,,,
11/26/2018 01:55:01 PM,-0.395,,,,,
11/26/2018 02:55:01 PM,-0.227,,,,,
11/26/2018 03:55:01 PM,0.024,,,,,
11/26/2018 04:55:01 PM,0.107,,,,,
11/26/2018 05:55:01 PM,0.107,,,,,
11/26/2018 06:55:01 PM,0.079,,,,,
11/26/2018 07:55:01 PM,-0.395,,,,,
11/26/2018 08:55:01 PM,-0.676,,,,,
11/26/2018 09:55:01 PM,-0.789,,,,,
11/26/2018 10:55:01 PM,-0.845,,,,,
11/26/2018 11:55:01 PM,-0.873,,,,,
11/27/2018 12:55:01 AM,-0.986,,,,,
11/27/2018 01:55:01 AM,-1.071,,,,,
11/27/2018 02:55:01 AM,-1.071,,,,,
11/27/2018 03:55:01 AM,-1.100,,,,,
11/27/2018 04:55:01 AM,-1.071,,,,,
11/27/2018 05:55:01 AM,-1.157,,,,,
11/27/2018 06:55:01 AM,-1.185,,,,,
11/27/2018 07:55:01 AM,-1.071,,,,,
11/27/2018 08:55:01 AM,-1.128,,,,,
11/27/2018 09:55:01 AM,-0.986,,,,,
11/27/2018 10:55:01 AM,-0.451,,,,,
11/27/2018 11:55:01 AM,0.079,,,,,
11/27/2018 12:55:01 PM,0.190,,,,,
11/27/2018 01:55:01 PM,0.024,,,,,
11/27/2018 02:55:01 PM,0.024,,,,,
11/27/2018 03:55:01 PM,0.051,,,,,
11/27/2018 04:55:01 PM,0.051,,,,,
11/27/2018 05:55:01 PM,-0.004,,,,,
11/27/2018 06:55:01 PM,-0.143,,,,,
11/27/2018 07:55:01 PM,-0.676,,,,,
11/27/2018 08:55:01 PM,-0.817,,,,,
11/27/2018 09:55:01 PM,-0.817,,,,,
11/27/2018 10:55:01 PM,-0.817,,,,,
11/27/2018 11:55:01 PM,-0.760,,,,,
11/28/2018 12:55:01 AM,-0.676,,,,,
11/28/2018 01:55:01 AM,-0.676,,,,,
11/28/2018 02:55:01 AM,-0.676,,,,,
11/28/2018 03:55:01 AM,-0.648,,,,,
11/28/2018 04:55:01 AM,-0.535,,,,,
11/28/2018 05:55:01 AM,-0.591,,,,,
11/28/2018 06:55:01 AM,-0.648,,,,,
11/28/2018 07:55:01 AM,-0.591,,,,,
11/28/2018 08:55:01 AM,-0.563,,,,,
11/28/2018 09:55:01 AM,-0.451,,,,,
11/28/2018 10:55:01 AM,-0.283,,,,,
11/28/2018 11:55:01 AM,-0.116,,,,,
11/28/2018 12:55:01 PM,-0.004,,,,,
11/28/2018 01:55:01 PM,0.079,,,,,
11/28/2018 02:55:01 PM,0.051,,,,,
11/28/2018 03:55:01 PM,0.163,,,,,
11/28/2018 04:55:01 PM,0.051,,,,,
11/28/2018 05:55:01 PM,-0.004,,,,,
11/28/2018 06:55:01 PM,-0.060,,,,,
11/28/2018 07:55:01 PM,-0.116,,,,,
11/28/2018 08:55:01 PM,-0.199,,,,,
11/28/2018 09:55:01 PM,-0.395,,,,,
11/28/2018 10:55:01 PM,-0.311,,,,,
11/28/2018 11:55:01 PM,-0.283,,,,,
11/29/2018 12:55:01 AM,-0.395,,,,,
11/29/2018 01:55:01 AM,-0.395,,,,,
11/29/2018 02:55:01 AM,-0.283,,,,,
11/29/2018 03:55:01 AM,-0.227,,,,,
11/29/2018 04:55:01 AM,-0.227,,,,,
11/29/2018 05:55:01 AM,-0.116,,,,,
11/29/2018 06:55:01 AM,0.024,,,,,
11/29/2018 07:55:01 AM,0.024,,,,,
11/29/2018 08:55:01 AM,-0.004,,,,,
11/29/2018 09:55:01 AM,-0.088,,,,,
11/29/2018 10:55:01 AM,0.218,,,,,
11/29/2018 11:55:01 AM,0.356,,,,,
11/29/2018 12:55:01 PM,0.412,,,,,
11/29/2018 01:55:01 PM,0.687,,,,,
11/29/2018 02:55:01 PM,0.715,,,,,
11/29/2018 03:55:01 PM,0.962,,,,,
11/29/2018 04:55:01 PM,0.825,,,,,
11/29/2018 05:55:01 PM,0.715,,,,,
11/29/2018 06:55:01 PM,0.412,,,,,
11/29/2018 07:55:01 PM,0.550,,,,,
11/29/2018 08:55:01 PM,0.190,,,,,
11/29/2018 09:55:01 PM,0.190,,,,,
11/29/2018 10:55:01 PM,0.190,,,,,
11/29/2018 11:55:01 PM,0.107,,,,,
11/30/2018 12:55:01 AM,0.107,,,,,
11/30/2018 01:55:01 AM,0.024,,,,,
11/30/2018 02:55:01 AM,0.051,,,,,
11/30/2018 03:55:01 AM,0.079,,,,,
11/30/2018 04:55:01 AM,0.412,,,,,
11/30/2018 05:55:01 AM,0.934,,,,,
11/30/2018 06:55:01 AM,0.934,,,,,
11/30/2018 07:55:01 AM,0.907,,,,,
11/30/2018 08:55:01 AM,0.660,,,,,
11/30/2018 09:55:01 AM,0.742,,,,,
11/30/2018 10:55:01 AM,1.425,,,,,
11/30/2018 11:55:01 AM,0.467,,,,,
11/30/2018 12:55:01 PM,0.079,,,,,
11/30/2018 01:55:01 PM,0.051,,,,,
11/30/2018 02:55:01 PM,0.051,,,,,
11/30/2018 03:55:01 PM,0.051,,,,,
11/30/2018 04:55:01 PM,0.051,,,,,
11/30/2018 05:55:01 PM,-0.032,,,,,
11/30/2018 06:55:01 PM,-0.199,,,,,
11/30/2018 07:55:01 PM,-0.760,,,,,
11/30/2018 08:55:01 PM,-0.902,,,,,
11/30/2018 09:55:01 PM,-0.958,,,,,
11/30/2018 10:55:01 PM,-1.043,,,,,
11/30/2018 11:55:01 PM,-1.071,,,,,
12/01/2018 12:55:01 AM,-1.128,,,,,
12/01/2018 01:55:01 AM,-1.100,,,,,
12/01/2018 02:55:01 AM,-1.213,,,,,
12/01/2018 03:55:01 AM,-1.157,,,,,
12/01/2018 04:55:01 AM,-1.100,,,,,
12/01/2018 05:55:01 AM,-1.157,,,,,
12/01/2018 06:55:01 AM,-1.128,,,,,
12/01/2018 07:55:01 AM,-1.128,,,,,
12/01/2018 08:55:01 AM,-1.100,,,,,
12/01/2018 09:55:01 AM,-0.817,,,,,
12/01/2018 10:55:01 AM,-0.535,,,,,
12/01/2018 11:55:01 AM,-0.116,,,,,
12/01/2018 12:55:01 PM,-0.171,,,,,
12/01/2018 01:55:01 PM,-0.088,,,,,
12/01/2018 02:55:01 PM,-0.032,,,,,
12/01/2018 03:55:01 PM,0.024,,,,,
12/01/2018 04:55:01 PM,0.246,,,,,
12/01/2018 05:55:01 PM,0.051,,,,,
12/01/2018 06:55:01 PM,0.051,,,,,
12/01/2018 07:55:01 PM,0.051,,,,,
12/01/2018 08:55:01 PM,0.051,,,,,
12/01/2018 09:55:01 PM,0.024,,,,,
12/01/2018 10:55:01 PM,0.051,,,,,
12/01/2018 11:55:01 PM,0.079,,,,,
12/02/2018 12:55:01 AM,0.051,,,,,
12/02/2018 01:55:01 AM,0.079,,,,,
12/02/2018 02:55:01 AM,0.107,,,,,
12/02/2018 03:55:01 AM,0.107,,,,,
12/02/2018 04:55:01 AM,0.163,,,,,
12/02/2018 05:55:01 AM,0.163,,,,,
12/02/2018 06:55:01 AM,0.163,,,,,
12/02/2018 07:55:01 AM,0.135,,,,,
12/02/2018 08:55:01 AM,0.163,,,,,
12/02/2018 09:55:01 AM,0.301,,,,,
12/02/2018 10:55:01 AM,0.605,,,,,
12/02/2018 11:55:01 AM,0.495,,,,,
12/02/2018 12:55:01 PM,0.687,,,,,
12/02/2018 01:55:01 PM,0.770,,,,,
12/02/2018 02:55:01 PM,0.962,,,,,
12/02/2018 03:55:01 PM,2.289,,,,,
12/02/2018 04:55:01 PM,2.074,,,,,
12/02/2018 05:55:01 PM,1.317,,,,,
12/02/2018 06:55:01 PM,0.660,,,,,
12/02/2018 07:55:01 PM,0.329,,,,,
12/02/2018 08:55:01 PM,0.218,,,,,
12/02/2018 09:55:01 PM,0.190,,,,,
12/02/2018 10:55:01 PM,0.135,,,,,
12/02/2018 11:55:01 PM,0.190,,,,,
12/03/2018 12:55:01 AM,0.218,,,,,
12/03/2018 01:55:01 AM,0.273,,,,,
12/03/2018 02:55:01 AM,0.301,,,,,
12/03/2018 03:55:01 AM,0.301,,,,,
12/03/2018 04:55:01 AM,0.495,,,,,
12/03/2018 05:55:01 AM,0.660,,,,,
12/03/2018 06:55:01 AM,0.660,,,,,
12/03/2018 07:55:01 AM,0.852,,,,,
12/03/2018 08:55:01 AM,0.742,,,,,
12/03/2018 09:55:01 AM,1.044,,,,,
12/03/2018 10:55:01 AM,1.180,,,,,
12/03/2018 11:55:01 AM,1.507,,,,,
12/03/2018 12:55:01 PM,1.994,,,,,
12/03/2018 01:55:01 PM,2.450,,,,,
12/03/2018 02:55:01 PM,3.036,,,,,
12/03/2018 03:55:01 PM,3.880,,,,,
12/03/2018 04:55:01 PM,3.985,,,,,
12/03/2018 05:55:01 PM,3.063,,,,,
12/03/2018 06:55:01 PM,2.370,,,,,
12/03/2018 07:55:01 PM,1.967,,,,,
12/03/2018 08:55:01 PM,1.832,,,,,
12/03/2018 09:55:01 PM,1.805,,,,,
12/03/2018 10:55:01 PM,1.724,,,,,
12/03/2018 11:55:01 PM,1.615,,,,,
12/04/2018 12:55:01 AM,1.588,,,,,
12/04/2018 01:55:01 AM,1.588,,,,,
12/04/2018 02:55:01 AM,1.561,,,,,
12/04/2018 03:55:01 AM,1.670,,,,,
12/04/2018 04:55:01 AM,1.643,,,,,
12/04/2018 05:55:01 AM,1.453,,,,,
12/04/2018 06:55:01 AM,1.425,,,,,
12/04/2018 07:55:01 AM,1.480,,,,,
12/04/2018 08:55:01 AM,1.507,,,,,
12/04/2018 09:55:01 AM,1.643,,,,,
12/04/2018 10:55:01 AM,1.805,,,,,
12/04/2018 11:55:01 AM,1.913,,,,,
12/04/2018 12:55:01 PM,2.289,,,,,
12/04/2018 01:55:01 PM,2.850,,,,,
